S No,College_Code,College_Name,College_Type,Region,District,Place,COED,Affliate_Univ,ESTD,Branch,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BC_A_BOYS,BC_A_GIRLS,BC_B_BOYS,BC_B_GIRLS,BC_C_BOYS,BC_C_GIRLS,BC_D_BOYS,BC_D_GIRLS,BC_E_BOYS,BC_E_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,FEE
1273,BRNK,"BRINDAVAN INST OF TECHNOLOGY
AND SCI",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2008,CIV,169131,169163,173018,173018,173554,173554,169163,169163,169169,169169,,,169142,169163,169163,169163,,,35000
1274,BRNK,"BRINDAVAN INST OF TECHNOLOGY
AND SCI",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2008,CSE,146759,146759,172089,172089,156935,156935,146759,168176,154215,168396,146759,148508,166749,166749,148416,153454,168864,168676,35000
1275,BRNK,"BRINDAVAN INST OF TECHNOLOGY
AND SCI",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2008,ECE,149685,149685,149685,149685,149685,149685,167648,167648,154703,155823,149685,149685,149685,149685,149685,149685,,,35000
1276,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,CIV,117725,117725,171402,171402,156783,156783,117725,139524,162882,162882,117725,123732,130976,165551,117725,165171,156679,156520,70000
1277,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,CSB,20003,20003,92459,106255,93944,112383,38721,48697,35117,35117,20003,45723,26690,35531,26004,31285,42485,46306,70000
1278,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,CSD,18978,18978,69791,69791,124494,124494,20172,25695,27544,27544,26182,26182,26380,26380,23347,23347,22907,22384,70000
1279,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,CSE,13614,13614,27996,29436,57994,72824,15162,15162,14612,15443,19076,19076,22369,22369,13614,13614,14744,10395,70000
1280,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,CSM,15556,15556,78170,78170,140587,171600,22235,22235,22408,31032,15556,140201,20304,24857,20721,20721,17187,13979,70000
1281,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,CST,21442,26072,62677,62677,171383,171383,37107,37107,24905,26072,21442,26072,26797,26797,21584,26072,16542,16921,70000
1282,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,ECE,23337,23337,68368,72151,126019,142551,30256,39615,31355,51565,23337,23337,38258,39739,26351,26351,27874,24155,70000
1283,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,EEE,57199,68704,173461,173461,57199,68704,100248,100248,90553,142382,57199,68704,102495,102495,68302,76791,70116,82414,70000
1284,GPRE,G P R ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985,MEC,68999,106420,168509,172080,79161,106420,119172,161957,155128,161583,68999,157484,139912,165721,122376,147269,139640,123185,70000
1285,JNYP,ST.JOHNS COLLEGE OF PHARM SCI,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2007,PHD,169131,169163,173540,173558,169131,169163,169163,169163,169169,169169,,,169142,169163,169163,169163,,,35000
1286,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,CAI,74846,74846,173326,173326,114415,114415,139616,141937,97100,118586,133605,133605,106960,164648,108724,108724,168446,115409,35000
1287,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,CIV,47352,47352,47352,126771,47352,47352,152219,152219,47352,102723,47352,47352,47352,47352,47352,47352,,,35000
1288,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,CSD,98478,98478,161686,172494,141715,145962,142669,168787,137099,137099,98478,98478,163831,166859,146520,146520,168796,161789,35000
1289,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,CSE,44738,66773,54634,92459,107656,107656,83224,83224,56902,66773,44738,66773,86018,86018,45747,66773,104094,143127,35000
1290,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,ECE,104403,118788,157878,160896,161008,161008,143220,161185,166129,166129,167306,167306,166731,166731,167970,167970,,,35000
1291,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,EEE,97677,97677,142420,142420,97677,97677,121779,121779,136918,136918,97677,97677,152034,152034,160656,160656,,,35000
1292,JONY,"ST. JOHNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001,MEC,169131,169131,169131,169131,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169131,169131,,,35000
1293,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CIV,169131,169163,173540,173558,173554,173554,169131,169163,169169,169169,,,169142,169163,169163,169163,,,35000
1294,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSD,124850,124850,173261,173261,124850,134064,124850,167471,130926,151077,124850,124850,151045,151045,127912,148430,134779,111836,35000
1295,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSE,86370,86370,170014,170014,167758,173290,114762,140765,91809,146883,104653,104653,147882,165775,86370,122300,93876,90033,35000
1296,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSM,79064,92235,132587,170563,128086,128086,140867,144614,125066,143726,157593,157593,154195,159746,131312,152782,145229,117779,35000
1297,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,ECE,87494,113838,171467,171467,172484,172484,103087,113838,129771,129771,87494,113838,156078,156078,127785,127785,100215,113706,35000
1298,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,EEE,116697,116697,146929,160808,166994,166994,159819,159819,165759,165759,116697,137826,156523,156523,144965,144965,109393,,35000
1299,KVSR,"DR.K.V.SUBBA REDDY INST. OF
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,MEC,169131,169163,173540,173558,173554,173554,169131,169163,169169,169169,,,169142,169163,169163,169163,,,35000
1300,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CAI,35442,35442,169185,169185,98080,98080,54052,77525,64768,64768,83905,83905,85584,85584,56711,58218,45358,36570,48000
1301,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CIV,169131,169131,173447,173447,169131,169131,169131,169131,169131,169131,,169131,169131,172201,169131,169131,,,48000
1302,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSD,39827,39827,146379,146379,152810,173034,55037,66658,68537,86407,39827,39827,76297,76297,46210,57571,32318,61794,48000
1303,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSE,33976,33976,66646,66646,171316,171316,38672,38672,40290,40290,33976,75233,38818,39238,33976,39491,43723,41273,48000
1304,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSM,39632,39632,131250,169685,171928,171928,39632,77564,43312,43312,52599,52599,50615,76262,39632,45125,61365,32713,48000
1305,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,CSO,46590,49579,172897,172897,57723,57723,69182,78471,67082,144191,94930,94930,69791,74708,63235,63235,62957,77598,48000
1306,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,ECE,43034,43034,156453,156453,169636,169636,64838,84187,75915,111248,52988,52988,87741,92197,84600,84600,63824,94371,48000
1307,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,EEE,59364,76348,172157,172157,114877,114877,145105,145285,111785,158835,59364,76348,116507,137118,125771,125771,137798,,48000
1308,PCEK,"G.PULLAIAH COLL. OF ENGG. AND
TECHNOLOGY",PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007,MEC,86845,86845,119965,119965,86845,86845,86845,86845,86845,86845,86845,86845,86845,86845,86845,86845,,,48000
1309,RAVW,"RAVINDRA COLLEGE OF ENGG FOR
WOMEN",PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008,CAI,,91196,,99870,,91196,,106681,,119499,,,,166686,,140271,,165945,35000
1310,RAVW,"RAVINDRA COLLEGE OF ENGG FOR
WOMEN",PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008,CSD,,127110,,127986,,127110,,127110,,166478,,136419,,139956,,134524,,136660,35000
1311,RAVW,"RAVINDRA COLLEGE OF ENGG FOR
WOMEN",PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008,CSE,,81474,,171333,,104733,,113197,,162017,,101371,,113525,,91809,,103434,35000
1312,RAVW,"RAVINDRA COLLEGE OF ENGG FOR
WOMEN",PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008,ECE,,102443,,139011,,118189,,169025,,153216,,,,139194,,119476,,160783,35000
1313,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,CIV,169131,169163,170042,171688,173554,173554,169131,169163,169131,169163,,,169142,169163,169163,169163,,,69100
1314,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,CSC,35478,35478,170831,170831,154756,161686,63852,64624,68461,68461,35478,35478,83524,114999,39078,39078,42083,35796,69100
1315,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,CSD,34251,34251,153582,166152,34251,135136,59846,63578,55683,55683,87517,109798,69009,98891,42993,53594,34821,32019,69100
1316,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,CSE,23901,26435,67015,125333,122624,122624,31568,31568,34899,39966,45562,45562,29635,41004,23901,27064,30936,22577,69100
1317,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,CSEB,41435,48448,79490,79490,53984,53984,41435,149685,116285,116285,41435,109902,99971,99971,61509,61509,57789,65293,69100
1318,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,CSM,23568,23568,105194,105194,169074,170017,52912,52912,46469,55123,23568,23568,50828,50828,27032,27032,26389,28292,69100
1319,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,ECE,45824,45824,160119,169244,173435,173435,59345,87298,68898,97028,71212,124580,78471,78471,47930,71386,47376,44999,69100
1320,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,EEE,74221,130263,173558,173558,85239,142513,156152,158932,157878,167970,144793,144793,169045,169045,137014,137014,135872,144490,69100
1321,RGIT,"RAJIV GANDHI MEMORIAL COLLEGE
OF ENGG. AND TECH.",PVT,SVU,KNL,NANDYAL,COED,JNTUA,1995,MEC,159370,159370,169333,169333,165519,165519,159370,159370,159370,159732,159370,159370,159370,159370,159370,159370,159987,,69100
1322,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGG-SELF FINANCE",SF,SVU,KNL,KURNOOL,COED,RSUK,2019,CIV,169131,169131,169131,169131,173554,173554,169163,169163,169131,169131,,169131,169142,169142,169163,169163,,,60000
1323,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGG-SELF FINANCE",SF,SVU,KNL,KURNOOL,COED,RSUK,2019,CSE,64344,65968,90630,120402,83430,155406,94865,100278,113903,116993,89818,89818,87138,164144,64344,88492,138485,146433,60000
1324,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGG-SELF FINANCE",SF,SVU,KNL,KURNOOL,COED,RSUK,2019,ECE,93495,93495,170805,170805,93495,146433,133901,133901,162773,163706,161244,161244,95080,130936,157484,157484,102176,118312,60000
1325,RUCESF,"RAYALASEEMA UNIVERSITY COLLEGE
OF ENGG-SELF FINANCE",SF,SVU,KNL,KURNOOL,COED,RSUK,2019,MEC,169131,169163,169131,169163,169131,169163,169163,169163,169169,169169,,,169142,169163,169163,169163,,,60000
1326,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2007,CSD,169131,169131,173194,173194,169131,169131,169131,169131,169131,169131,,169131,169131,169131,169131,169131,85404,88252,35000
1327,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2007,CSE,50722,58093,169163,172652,172131,172131,78705,78705,83105,83105,58522,58522,111667,111667,77689,85046,75867,56922,35000
1328,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2007,CSG,136155,136155,138779,138779,136155,136155,136155,143904,161686,161686,147575,147575,148199,148199,142079,142079,125816,134945,35000
1329,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2007,ECE,117101,117101,172789,172789,117101,124763,141885,141885,167889,167889,117101,117101,143692,168209,143904,143904,135693,149638,35000
1330,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2007,EEE,169131,169163,173540,173558,173554,173554,169163,169163,169131,169163,,,169142,169163,169163,169163,164078,,35000
1331,AECN,ANDHRA ENGINEERING COLLEGE,PVT,SVU,NLR,ATMAKUR N,COED,JNTUA,2010,AIM,102805,102805,169297,169297,171516,171516,131411,163548,140896,140896,102805,102805,154466,159451,122204,122204,109559,111371,35000
1332,AECN,ANDHRA ENGINEERING COLLEGE,PVT,SVU,NLR,ATMAKUR N,COED,JNTUA,2010,CSE,72391,111206,123088,123088,138433,170099,97730,111206,128736,128736,72391,111206,125244,125244,72391,111206,91460,98622,35000
1333,AECN,ANDHRA ENGINEERING COLLEGE,PVT,SVU,NLR,ATMAKUR N,COED,JNTUA,2010,ECE,89376,89376,170938,173256,123130,123130,148025,148025,169025,169025,89376,100740,162827,162827,141267,141267,132429,132125,35000
1334,ASIT,"AUDI SANKARA INST OF
TECHNOLOGY",PVT,SVU,NLR,GUDUR,COED,JNTUA,2008,AID,99348,103084,171688,171688,113086,113086,138457,138670,162097,163746,138784,155698,139237,147024,138048,144857,116177,123020,40000
1335,ASIT,"AUDI SANKARA INST OF
TECHNOLOGY",PVT,SVU,NLR,GUDUR,COED,JNTUA,2008,CSE,73264,84908,151339,171786,148742,160798,94579,104674,157260,157260,78618,84908,86759,86759,104560,120663,75010,109237,40000
1336,ASIT,"AUDI SANKARA INST OF
TECHNOLOGY",PVT,SVU,NLR,GUDUR,COED,JNTUA,2008,ECE,110846,127293,172070,172070,121064,127293,141838,141838,167286,167286,155795,155795,157390,157390,144515,144515,128997,130604,40000
1337,ASIT,"AUDI SANKARA INST OF
TECHNOLOGY",PVT,SVU,NLR,GUDUR,COED,JNTUA,2008,EEE,136450,136450,147520,156431,137999,157878,157069,165448,167913,167913,136450,136450,162941,162941,163397,167955,168313,136535,40000
1338,DSIT,D.B.S.INST OF TECHNOLOGY,PVT,SVU,NLR,KAVALI,COED,JNTUA,2009,CSE,89762,141428,170101,170101,161074,161074,141979,141979,142159,159433,110214,141428,109959,152127,161854,161854,132931,158411,35000
1339,DSIT,D.B.S.INST OF TECHNOLOGY,PVT,SVU,NLR,KAVALI,COED,JNTUA,2009,ECE,157709,166327,173295,173501,157709,166327,164648,166327,157709,168470,157709,166327,166394,166394,157709,166327,148997,101593,35000
1340,DSIT,D.B.S.INST OF TECHNOLOGY,PVT,SVU,NLR,KAVALI,COED,JNTUA,2009,EEE,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,76621,,,35000
1341,DSIT,D.B.S.INST OF TECHNOLOGY,PVT,SVU,NLR,KAVALI,COED,JNTUA,2009,MEC,71860,145985,71860,145985,71860,145985,71860,145985,71860,145985,71860,145985,71860,145985,71860,145985,,,35000
1342,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",PVT,SVU,NLR,SULLURPET,COED,JNTUA,2001,CIV,169131,169163,173540,173558,173554,173554,169163,169163,169169,169169,,,169142,169163,169163,169163,,,35000
1343,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",PVT,SVU,NLR,SULLURPET,COED,JNTUA,2001,CSE,99870,120564,172383,172383,171886,171886,151801,159588,161023,168616,99870,160262,159901,159901,150246,150246,156383,156653,35000
1344,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",PVT,SVU,NLR,SULLURPET,COED,JNTUA,2001,ECE,169131,169131,170480,170480,169131,170777,169131,169131,169131,169131,,169131,169131,169131,169131,169131,152167,,35000
1345,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",PVT,SVU,NLR,SULLURPET,COED,JNTUA,2001,EEE,169131,169163,173540,173540,173554,173554,169163,169163,169169,169169,,,169131,169163,169163,169163,,,35000
1346,GKCS,"GOKULA KRISHNA COLLEGE OF
ENGINEERING",PVT,SVU,NLR,SULLURPET,COED,JNTUA,2001,MEC,169131,169163,173540,173558,173554,173554,169131,169163,169169,169169,,,169142,169163,169163,169163,,,35000
1347,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,CIV,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,169025,,,38000
1348,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,CSC,58413,58413,143777,172462,65357,65357,83727,83727,89467,99522,58413,58413,100950,100950,112523,112523,66689,67048,38000
1349,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,CSD,51015,64467,170918,170918,71825,71825,73384,73384,86845,98502,51015,64467,93807,98811,91894,91894,68291,69169,38000
1350,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,CSE,34924,34924,95030,122840,150633,156017,51773,51773,56953,60202,34924,75832,61336,61336,45990,45990,42475,52346,38000
1351,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,CSM,48721,48721,157657,157657,170786,170786,73264,73264,75401,76834,89722,89722,87298,87298,108095,114620,60453,60607,38000
1352,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,ECE,57280,60472,146437,146437,171648,171911,83579,89866,100444,100444,109981,109981,107496,114095,105753,107418,69935,77438,38000
1353,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,EEE,92484,92484,170764,173391,92484,102774,136617,142608,110190,140516,92484,92484,127369,127369,138891,138891,120869,137078,38000
1354,GTNN,"GEETHANJALI INST OF SCIENCE AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,MEC,123663,123663,143610,143610,123663,123663,123663,155076,123663,123663,123663,123663,123663,123663,123663,123663,,,38000
1355,JAGN,JAGANS COLLEGE OF PHARMACY,PVT,SVU,NLR,NELLORE,COED,JNTUA,2006,PHM,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,,35000
1356,JPSN,"JAGAN'S INSTITUTE OF
PHARMACEUTICAL SCIENCES",PVT,SVU,NLR,NELLORE,COED,JNTUA,2007,PHM,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,99288,,,35000
1357,NARN,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,1998,CIV,65669,65669,169361,169361,126964,126964,123834,147249,166359,166359,165966,165966,127456,158684,65669,65669,147397,,40800
1358,NARN,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,1998,CSE,24601,24601,61744,77324,172082,172082,43377,43377,49000,49000,91623,91623,33172,33172,43926,43926,31974,29725,40800
1359,NARN,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,1998,ECE,61051,61051,162773,162773,169913,170939,68461,68461,93082,93082,61051,103403,97312,97312,64280,75750,70819,65050,40800
1360,NARN,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,1998,EEE,88353,88353,173028,173028,93224,115834,107733,107733,120694,120694,88353,88353,118376,123130,113525,113525,144832,75262,40800
1361,NARN,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,1998,MEC,106714,106714,107725,107725,106714,106714,151788,151788,147324,147324,106714,106714,139288,150773,168446,168446,162192,166411,40800
1362,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,AID,45788,45788,142273,150657,123525,153650,55665,83648,71579,71579,83154,83154,80077,80077,58069,58069,60202,52929,70000
1363,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,CIV,130266,130266,170522,171872,130266,130266,130266,130266,142420,142420,130266,130266,130266,130266,130266,130266,,,70000
1364,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,CSE,24033,24033,51131,55895,117678,117678,31306,31306,36894,41169,24033,25991,32659,32659,41764,41764,33725,29055,70000
1365,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,ECE,45453,48981,95792,119470,172604,172604,78471,104473,94049,94049,145312,145312,70795,80038,53844,92002,65390,55060,70000
1366,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,EEE,140072,140072,173409,173409,146203,171951,140072,146746,164662,165344,140072,140072,140072,147829,140072,142255,156439,95806,70000
1367,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,INF,45979,47477,146005,171600,169761,169761,90344,90344,106109,106109,45979,47477,84225,85717,45979,96774,47281,56569,70000
1368,NBKR,"NBKR INSTITUTE OF SCI. AND
TECHNOLOGY",PVT,SVU,NLR,VIDYANAGAR,COED,JNTUA,1979,MEC,143847,147774,171178,171178,166418,166418,143847,147774,143847,147774,143847,147774,143847,147774,154545,154545,167000,143363,70000
1369,NRNG,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,CIV,85983,85983,155945,155945,85983,85983,161341,161392,164101,164101,85983,85983,85983,85983,85983,85983,140943,,45000
1370,NRNG,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,CSE,53301,53301,131250,150083,132665,132665,80691,81836,96625,108556,121840,121840,69099,69099,75610,75610,56218,55962,45000
1371,NRNG,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,ECE,79913,80901,171433,171433,172356,172356,97042,97042,134261,134261,105116,105116,104691,107133,99137,106185,89074,114194,45000
1372,NRNG,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,EEE,96361,96361,170489,172199,150278,150278,114415,114649,165636,165636,96361,96361,143629,143629,150667,150667,100535,114253,45000
1373,NRNG,NARAYANA ENGINEERING COLLEGE,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,MEC,147166,147166,156584,157900,170531,170531,147166,147166,151332,161994,147166,147166,147166,147166,147166,147166,116774,,45000
1374,NRNP,NARAYANA PHARMACY COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,PHD,169131,172943,173540,173540,173554,173554,169163,172943,169169,172943,,172943,169142,172943,169163,172943,,,63600
1375,NRNP,NARAYANA PHARMACY COLLEGE,PVT,SVU,NLR,NELLORE,COED,JNTUA,2008,PHM,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,155446,,,35000
1376,PRIK,"PRIYADARSHINI COLL OF ENGG. AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2005,CIV,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,167604,,,35000
1377,PRIK,"PRIYADARSHINI COLL OF ENGG. AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2005,CSE,98859,98859,171233,171233,172651,172651,143751,144780,162592,164144,162324,162324,150202,157100,154901,154901,139254,132315,35000
1378,PRIK,"PRIYADARSHINI COLL OF ENGG. AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2005,ECE,162361,162361,170768,170768,162361,173079,167938,167938,168163,168163,163991,163991,168582,168582,166810,166810,130633,144614,35000
1379,PRIK,"PRIYADARSHINI COLL OF ENGG. AND
TECHNOLOGY",PVT,SVU,NLR,NELLORE,COED,JNTUA,2005,EEE,169131,169163,173540,173558,173554,173554,169163,169163,169131,169163,,,169142,169163,169163,169163,,,35000
1380,RAOS,RAOS COLLEGE OF PHARMACY,PVT,SVU,NLR,NELLORE,COED,JNTUA,2004,PHM,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,,35000
